basin_id,basin_name,region,basin_area_km2,cell_count,year,net_water_demand_deficit_mm_yr,groundwater_storage_mm,glacier_storage_mm_we
6250,Spey,EU,2944.0,2,1974,6.058267116546631,44.04220771789551,0.0
6251,Struma River,EU,16801.8,5,1974,45.04639341831207,22.32959690093994,0.0
6252,Tagus,EU,71139.8,30,1974,37.036806493997574,7.520374402917665,0.0
6253,Thames,EU,13323.2,7,1974,123.93222045898438,-28.17405663217817,0.0
6254,Thjorsa,EU,8277.8,7,1974,5.21925003187997,96.72627530779157,262017.8484644415
6255,"Tornealven (Also Tornionjoki, Also Tornionvayla)",EU,40545.2,34,1974,3.5566933421349085,21.25317100917592,27968.371670248864
6256,Trent,EU,11714.9,7,1974,122.75315720694405,45.95902878897531,0.0
6257,Tweed,EU,4987.6,3,1974,26.906278292338055,39.72273381551107,0.0
6258,Vardar,EU,24524.3,12,1974,40.32891889413198,25.502750794092815,0.0
6259,Vistula,EU,192637.8,101,1974,22.12919180490533,40.8427529098964,0.0
6260,Weser,EU,44775.6,21,1974,70.3352513767424,42.81474422273182,0.0
6902,Kura,EU,189819.2,77,1974,87.7714897471589,-10.089891724772267,33593.18533742702
6903,Volga,EU,1424437.8,816,1974,27.04348882205773,32.85903433637875,0.0
1201,Atoui,AF,27695.4,9,1975,nan,0.026427781209349632,0.0
1202,Bandama,AF,99254.1,34,1975,1.0361753252263253,19.927163082010605,0.0
1203,Bia,AF,10957.1,6,1975,0.06892223159472148,38.29607327779134,0.0
1204,Cavally,AF,29622.9,9,1975,2.464381587174204,78.53096050686307,0.0
1205,Cestos (Also Nuon),AF,12785.0,4,1975,1.378922462463379,71.330810546875,0.0
1206,Chelif,AF,44493.9,20,1975,9.469921501974264,6.343684590887278,0.0
1207,"Chiloango (Also Shiloango, Also Louango)",AF,13052.9,5,1975,0.0,40.699452590942386,0.0
1208,Comoe (Also Komoe),AF,83111.0,26,1975,0.22407886274158956,18.55798022563641,0.0
1209,Congo,AF,3705225.4,1205,1975,3.2485215583939278,64.41083208663265,0.0
1210,Corubal (Also Koliba),AF,24399.6,9,1975,4.398386826324794,59.502916971842446,0.0
1211,Cross,AF,52698.9,18,1975,13.093630279103914,98.98459201388889,0.0
1212,Cuanza,AF,150084.2,50,1975,0.360287195230101,50.498853549957275,0.0
1213,Olifants,AF,46364.4,18,1975,20.208415627479553,6.173371811707814,0.0
1214,Draa,AF,95886.7,31,1975,9.429953170567751,-33.86468526441604,0.0
1215,Gambia,AF,72618.0,23,1975,1.645789459347725,41.17866878924163,0.0
1216,Geba (Also Kayanga),AF,12359.5,4,1975,0.06223743036389351,71.9291877746582,0.0
1217,Great Scarcies (Also Kolente),AF,7853.3,4,1975,5.4941792488098145,96.26528358459473,0.0
1218,Kouilou,AF,59761.6,20,1975,1.0539140623062848,69.1436297416687,0.0
1219,Kunene (Also Cunene),AF,108947.2,35,1975,0.9706738471984864,24.188107581752718,0.0
1220,Little Scarcies (Also Kaba),AF,18627.6,5,1975,0.9626731872558594,88.55319595336914,0.0
1221,Loffa (Also Lofa River),AF,10494.4,3,1975,1.4054184754689534,116.6554692586263,0.0
1222,Mano (Also Mano River),AF,7667.2,1,1975,11.767693519592285,113.10317993164062,0.0
1223,Mbini (Also Woleu),AF,13559.4,4,1975,3.6469566822052,120.4265079498291,0.0
1224,Medjerda (Also Majardah),AF,23171.5,10,1975,22.22563042640686,11.194258749485016,0.0
1225,Moa (Also Makona),AF,19649.7,6,1975,8.529186248779297,103.216796875,0.0
1226,Mono,AF,24089.2,6,1975,0.14733638763427734,29.212396303812664,0.0
1227,Moulouya,AF,54237.7,20,1975,17.204631005280785,0.4955665574354284,0.0
1228,Niger,AF,2122994.9,713,1975,3.3661467448706848,49.67829624327358,0.0
1229,Nile,AF,3353204.0,1121,1975,98.75454770141081,30.244887355469768,33260.68523783426
1230,Ntem,AF,30963.0,11,1975,4.266242957115173,114.7166678688743,0.0
1231,Nyanga,AF,25074.6,8,1975,1.9913543909788132,105.12690448760986,0.0
1232,Nyong,AF,27887.1,9,1975,0.0,74.50781334771051,0.0
1233,Ogooue,AF,215213.0,68,1975,5.487064580935112,104.37613201141357,0.0
1234,Orange,AF,977322.0,353,1975,5.608800422197039,3.269511133710915,0.0
1235,Oueme,AF,59906.9,20,1975,0.9641341645466653,30.42199945449829,0.0
1236,Pra,AF,23302.3,6,1975,0.0,45.11624272664388,0.0
1237,Saint John River,AF,16227.3,5,1975,1.2031620025634766,90.48468017578125,0.0
1238,Saint Paul River,AF,20408.0,7,1975,15.35185546534402,101.6041761125837,0.0
1239,Sanaga,AF,133627.1,42,1975,6.196112092673069,58.607466561453684,0.0
1240,Sassandra,AF,75332.8,25,1975,1.7221836729542068,28.455966453552247,0.0
1241,Sebou,AF,37812.8,14,1975,74.05049856858594,18.644998394525967,0.0
1242,Senegal,AF,458025.0,154,1975,3.765456309001893,38.010691616096,0.0
1243,Tafna,AF,7811.2,3,1975,70.05486766497295,9.317067305246988,0.0
1244,Tano (Also Tanoe),AF,17026.4,4,1975,0.0,35.73008728027344,0.0
1245,Utamboni (Also Mitemboni),AF,7432.6,2,1975,1.9404637813568115,136.92884826660156,0.0
1246,Volta,AF,412645.8,137,1975,0.3419586390979132,39.76675825409199,0.0
1301,Baraka,AF,63986.6,20,1975,1.0879188179969788,7.143973219394684,0.0
1302,Buzi (Also Budzi),AF,28572.9,9,1975,0.1649392917752266,31.84296989440918,0.0
1303,Galana,AF,46797.5,15,1975,4.42061595916748,4.8060742692090574,0.0
1304,Gouritz,AF,45083.3,19,1975,15.790675536791484,3.023308488455686,0.0
1305,Great Fish (Also Groot-Vis),AF,30263.3,13,1975,9.235556483268738,3.2699028054873147,0.0
1306,Great Kei (Also Groot-Kei),AF,20521.2,6,1975,1.8788930401206017,4.967552264531453,0.0
1307,Incomati (Also Komati),AF,46725.1,15,1975,1.3094161252180736,9.099822235107421,0.0
1308,Jubba (Also Genale Wenz),AF,797882.2,258,1975,3.730659952776952,9.377622415660408,0.0
1309,Limpopo,AF,412578.9,146,1975,7.0135655724443495,16.551364815836653,0.0
1310,Lurio,AF,61392.7,20,1975,17.236098677508142,17.865962612628937,0.0
1311,Mangoky,AF,54938.3,19,1975,2.072629415988922,25.29209505884271,0.0
1312,"Maputo (Also Lusutfu, Also Usutu)",AF,30279.9,12,1975,0.21128837764263153,18.57712098956108,0.0
1313,Messalo,AF,24704.8,9,1975,8.857757588744992,40.64904552035861,0.0
1314,Pangani,AF,51383.5,17,1975,8.20234073996544,17.100863134159763,20176.078263067247
1315,Pungwe  (Also Pungoe),AF,31021.5,11,1975,0.5972104617817835,35.59193160317161,0.0
1316,Rufiji,AF,177135.3,56,1975,8.839529275801032,27.208724649829996,0.0
1317,Ruvu,AF,17615.9,6,1975,0.09685183651745319,25.41756264368693,0.0
1318,Ruvuma (Also Rovuma),AF,164101.6,54,1975,3.972466590352943,45.45432428077415,0.0
1319,Save,AF,102591.1,35,1975,0.4268159390511838,20.49615419932774,0.0
1320,Tana,AF,95249.0,31,1975,2.947487847879529,10.649969009682536,19080.655844892975
1321,Tsiribihina,AF,48011.4,16,1975,7.3222881721449085,87.83703100681305,0.0
1322,Umba,AF,6703.5,3,1975,4.220780730247498,0.8562616010506948,0.0
1323,Umbeluzi (Also Umbuluzi),AF,10344.3,4,1975,0.1486704796552658,28.039546012878418,0.0
1324,Uthukela,AF,29195.8,10,1975,1.7369136825203895,7.873984491825103,0.0
1325,Zambezi,AF,1378097.3,462,1975,1.8414170196546928,45.74723424996833,0.0
1901,Abhe Bad (Also Abhe Bid Hayk),AF,119971.1,40,1975,1.8594404269348492,17.290354439616202,0.0
1902,Chad,AF,2471047.1,829,1975,1.5585358834505314,53.85310594781979,0.0
1903,Chergui,AF,48908.1,18,1975,0.44871138222515583,12.575113831611816,0.0
1904,Chew Bahir (Also Lake Stefanie),AF,22520.1,8,1975,0.41886881589889524,26.737487733364105,0.0
1905,Cuvelai,AF,174238.6,56,1975,1.7082757949829102,18.317262093935692,0.0
1906,Daoura,AF,52431.5,20,1975,2.002767948806286,0.7842980712652207,0.0
1907,Djerid,AF,59021.0,23,1975,2.0343764945864677,49.49864684683936,0.0
1908,Guir,AF,120043.7,45,1975,2.0471053069923073,0.33886643648147585,0.0
1909,Hodna,AF,34051.7,13,1975,10.219587919386951,1.5396048724651337,0.0
1910,Lake Natron,AF,16235.1,4,1975,nan,4.590955893198649,0.0
1911,Lake Turkana,AF,181232.0,59,1975,2.0264357030391693,63.778338845690776,0.0
1912,Melrhir,AF,146405.0,56,1975,2.0947706645354627,-36.005651108920574,0.0
1913,Okavango (Also Cubango),AF,692221.9,240,1975,0.013284377744474279,25.26017475764123,0.0
1914,Rharsa,AF,114355.5,46,1975,6.949326373140017,-33.42960452512489,0.0
1915,Rukwa,AF,79610.8,28,1975,2.8114422980773575,34.96573521835463,0.0
2101,Alazeya,AS,64313.4,62,1975,0.2517465651035309,1.1787036352687412,0.0
2102,Anabar,AS,89819.3,87,1975,6.406343067831853,1.1817518848639268,0.0
2103,Indigirka,AS,341233.8,283,1975,0.5739070990075921,1.6287289752161562,45251.97904827376
2104,Khatanga,AS,300827.5,280,1975,0.22067225104169833,2.2624890651177925,24191.965477533162
2105,Kolyma,AS,652957.5,499,1975,2.0157258229857096,1.4349764245999284,0.0
2106,Lena,AS,2453648.6,1661,1975,7.412621500819884,5.335333705737651,41072.18285626533
2107,Nadym,AS,54542.7,40,1975,0.18726691077737248,17.16601058244705,0.0
2108,Ob,AS,3040604.1,1796,1975,22.939326678128293,20.11662301265945,48758.99433409808
2109,Olenek,AS,217723.1,199,1975,4.712588214853266,1.393902436726623,0.0
2110,Omoloy,AS,38863.0,36,1975,1.3511250242590904,1.2696212397681341,40987.47465787249
2111,Palyavaam,AS,31402.0,28,1975,1.0864371851310823,1.0360386470953624,0.0
2112,Popigay,AS,48934.4,50,1975,3.2183044968811334,1.5998741778834114,0.0
2113,Pur,AS,111253.2,86,1975,0.2029652007747375,17.595298506492792,0.0
2114,Pyasina,AS,169627.5,179,1975,3.384406254663942,3.166167513734993,23652.504724753882
2115,Taz,AS,150290.4,118,1975,0.28916527747744236,24.20001978591337,0.0
2116,Yana,AS,233391.1,193,1975,0.44981262507781417,1.316674948200699,27617.74099832864
2117,Yenisey,AS,2505671.4,1557,1975,1.2778460436862273,18.23806263134437,23511.098830376584
2201,Orontes,EU,46945.7,20,1975,45.6892777428031,22.167378952628688,0.0
2301,Brahmani,AS,51413.7,19,1975,16.833120552822948,58.25001104254471,0.0
2302,Brahmaputra,AS,540782.5,202,1975,18.4516943318049,51.3589232225514,55135.72854995851
2303,Cauvery,AS,78369.4,26,1975,185.50733862530726,-460.90072828769684,0.0
2304,Damodar,AS,37787.9,15,1975,54.59641963094473,46.305389912923175,0.0
2305,Dasht Kaur,AS,33814.1,13,1975,31.339327957481146,-12.827185262260693,0.0
2306,Ganges,AS,1006558.6,364,1975,62.07083952221093,-74.9446672776358,58116.04235659417
2307,Godavari,AS,310375.2,106,1975,17.26191215847953,-76.82989051171711,0.0
2308,Hingol,AS,34557.7,15,1975,11.703321349620818,3.5738078493338366,0.0
2309,Indus,AS,865012.6,336,1975,164.8600118542774,-102.70813000573526,79010.37776912423
2310,Irrawaddy,AS,422916.5,153,1975,17.64045151387603,80.83628541036369,29385.211716542635
2311,Karnaphuli,AS,13958.2,3,1975,55.023511012395225,97.82948811848958,0.0
2312,Krishna,AS,258785.1,88,1975,76.66947110369802,-28.97856927192074,0.0
2313,Mahanadi,AS,135525.4,48,1975,39.78672478596369,50.276896158854164,0.0
2314,Mahi,AS,34075.5,13,1975,17.740348563744472,17.739716383127067,0.0
2315,Meghna,AS,85577.9,28,1975,26.377834013796278,86.03533751623971,0.0
2316,Narmada,AS,96046.1,32,1975,26.63126467168331,26.421700835227966,0.0
2317,Pakchan,AS,2344.1,2,1975,0.0,167.2012710571289,0.0
2318,Penner,AS,54904.7,18,1975,42.59637443224589,-18.509471668137444,0.0
2319,Salween,AS,266292.8,90,1975,2.6339022390565825,33.975557647811044,47845.15348663538
2320,Shatt Al Arab,AS,935570.1,372,1975,49.446052169083536,14.132859715963564,25352.06853863911
2321,Sittang,AS,34265.5,10,1975,5.482193374633789,117.34904174804687,0.0
2322,Tapi,AS,64337.4,22,1975,21.517085409299895,11.483382127501748,0.0
2323,Tuban,AS,6038.8,2,1975,10.463577270507812,-5.972104489803314,0.0
2401,Amur,AS,2238969.7,1111,1975,4.617516015347764,16.940246726855147,0.0
2402,Anadyr,AS,172111.6,138,1975,7.791170724184485,1.4447291441334105,0.0
2403,Chao Phraya,AS,157706.5,56,1975,20.827526689117605,36.329267093113494,0.0
2404,Shinano Gawa,AS,10578.7,4,1975,2.0590835474431515,83.28643131256104,0.0
2405,Daling He,AS,23443.0,9,1975,4.061669356293148,6.496782269328833,0.0
2406,Dong,AS,33311.1,13,1975,16.03831958770752,100.82747327364407,0.0
2407,Dong Nai,AS,29800.5,11,1975,126.0571438182484,97.33897053111683,0.0
2408,Gono,AS,3905.6,1,1975,1.22122061252594,55.11158752441406,0.0
2409,Han-Gang,AS,25633.4,12,1975,30.567768685519695,23.901195128758747,0.0
2410,Hanjiang Xixi,AS,29397.1,9,1975,0.0,75.54025565253363,0.0
2411,Huai He,AS,172078.6,69,1975,70.27759192516838,42.53832947689554,0.0
2412,Ishikari,AS,14409.6,6,1975,0.4765059972802798,85.59303538004558,0.0
2413,Kamchatka,AS,53171.9,35,1975,1.1296960994335157,38.70757420403617,91473.97225436548
2414,Kiso,AS,9023.6,3,1975,0.1695649822552999,60.59557851155599,0.0
2415,Kitakami,AS,10121.9,4,1975,77.28777050971985,60.16234302520752,0.0
2416,Lam (Also Xongka),AS,27327.5,10,1975,0.4224414095282555,47.020609855651855,0.0
2417,Liao He,AS,220125.2,100,1975,20.32267615074913,4.446438168966642,0.0
2418,Luan He,AS,45724.5,19,1975,6.940763719379902,-4.2470160617182655,0.0
2419,Ma,AS,29596.4,9,1975,0.0807254778014289,46.37031110127767,0.0
2420,Mae Klong,AS,28650.5,10,1975,11.680556304752827,63.38267860412598,0.0
2421,Mekong,AS,783795.9,270,1975,13.391441446080528,55.62569873796569,43379.968829437385
2422,Min Jiang,AS,55144.5,20,1975,0.05427212119102478,70.65542163848878,0.0
2423,Mogami,AS,6879.5,2,1975,72.13998985290527,56.398603439331055,0.0
2424,Nakdong,AS,23296.2,10,1975,7.7243253827095035,25.546105480194093,0.0
2425,Qiantang Jiang,AS,42145.5,15,1975,1.4168207168579101,67.05045928955079,0.0
2426,Red,AS,148025.4,53,1975,15.936104639099455,41.46829311802702,0.0
2427,Tenryu,AS,5155.2,1,1975,4.858129501342773,43.61955261230469,0.0
2428,Thu Bon,AS,9543.8,4,1975,4.004162311553955,71.50454425811768,0.0
2429,Tone,AS,15912.3,9,1975,72.22640775309668,42.588520208994545,0.0
2430,Tumen,AS,33169.8,15,1975,2.5768244303762913,7.891865094502767,0.0
2431,Vam Co,AS,15587.4,3,1975,57.62158330281576,52.99301783243815,0.0
2432,Yalu River,AS,62214.1,28,1975,3.6244767590958094,14.878486846174512,0.0
2433,Yangtze,AS,1748118.3,660,1975,19.18816148692231,51.2524600833608,62496.19084640503
2434,Yellow River,AS,962986.0,390,1975,37.40141847135762,9.947177353779326,39591.59518551857
2435,Yodo,AS,7705.9,4,1975,112.3051597326994,-414.03008460998535,0.0
2436,Hai He,AS,234531.0,98,1975,102.3478778382117,-44.60789666301326,0.0
2437,Zhu,AS,411930.0,142,1975,11.080016597633211,64.11073676633163,0.0
2901,Alakol,AS,63345.0,29,1975,70.19814680792668,21.733784393771835,40889.050919202215
2902,Aral Sea,AS,1372516.9,582,1975,133.80619672647202,8.340854173481924,61325.71295104669
2903,Atrek,AS,36400.2,13,1975,20.315460815009747,-65.46363338140341,0.0
2904,Dead Sea,EU,54289.0,21,1975,41.12863166676834,17.536493754386903,0.0
2905,Chuy (Also Shu),AS,152950.5,68,1975,76.46572084589438,6.58039273752978,36374.259331495035
2906,Hamun,AS,400645.6,153,1975,24.894920029481796,9.046728609750668,19847.3051050329
2907,Hamun-I-Lora,AS,46140.3,17,1975,17.319878481901608,-28.216383535128372,0.0
2908,Hamun-I-Mashkel,AS,118949.6,43,1975,3.8675063690015423,-4.0660114901062725,0.0
2909,Har Us Nuur,AS,229005.7,115,1975,2.452538843520663,27.876889648345802,48842.34550212762
2910,Lake Balkhash,AS,414761.4,191,1975,65.17714103968027,15.049813408433026,50234.354342380735
2911,Lake Urmia,AS,52199.6,21,1975,133.62905320667085,31.59638273715973,0.0
2912,Sarysu,AS,134139.4,65,1975,18.27384750519951,1.1521333922476817,0.0
2913,Talas,AS,66179.8,30,1975,61.5497913712805,8.347551133770208,32214.25598816268
2914,Tarim He (Also Talimu He),AS,1563201.7,648,1975,82.31069970577794,8.440134268006865,66778.98760229714
2915,Torghay,AS,248240.7,121,1975,4.366516007317437,2.1005387044487853,0.0
2916,Ulungur Hu,AS,48101.7,24,1975,20.918605591115707,4.775176024173989,36816.43971256396
2917,Ural (Also Oral),AS,211009.2,111,1975,84.22786315857319,7.110903055810216,0.0
2918,Uvs Nuur (Also Ubsu-Nur),AS,73574.5,36,1975,2.314799943007529,17.54445380303595,42434.044580460155
2919,Ysyk-Kol (Also Issyk-Kul),AS,21918.0,10,1975,44.461742877960205,36.38817129135132,37664.37927646801
2920,Zhem (Also Emba),AS,74090.8,35,1975,nan,0.23338198959827422,0.0
3201,Acarau,SA,14577.9,5,1975,0.5091152340173721,102.83415641784669,0.0
3202,Amacuro (Also Amakura),SA,3759.8,1,1975,0.0,111.01184844970703,0.0
3203,Amazon (Also Amazonas),SA,5965893.5,1951,1975,7.1687687433226674,130.59710489629046,50559.9610675237
3204,Araguari,SA,42496.9,13,1975,0.18706948237153342,97.26765309847318,0.0
3205,Atrato,SA,35995.9,11,1975,37.67542266845703,189.49089327725497,0.0
3206,Barima,SA,904.5,0,1975,nan,nan,0.0
3207,Capim,SA,49627.3,14,1975,0.2677611145856125,106.9521620614188,0.0
3208,Catatumbo,SA,27553.5,9,1975,8.752248883247375,42.49442905849881,0.0
3209,Chico,SA,31904.1,17,1975,1.7828652427221339,9.385610394179821,48371.14013101545
3210,Chubut,SA,137936.3,63,1975,5.304245690098749,21.72380953817536,34553.50629585738
3211,Coig,SA,24958.3,10,1975,nan,2.4929466217756273,0.0
3212,Colorado,SA,400889.8,158,1975,44.33516367538409,25.68408986767296,65740.78708631876
3213,Coppename Rivier,SA,21203.8,9,1975,3.265045073297289,77.59524959988065,0.0
3214,Courantyne,SA,64286.2,21,1975,1.54621329605912,72.31114941551571,0.0
3215,Cuyuni,SA,85207.9,29,1975,1.6216435521391446,101.72221522495664,0.0
3216,De Contas,SA,55394.9,17,1975,2.261377344528834,14.371399767258588,0.0
3217,Deseado,SA,30054.8,17,1975,1.7343634366989136,65.40085036964977,0.0
3218,Doce,SA,82935.1,27,1975,1.8884643327651753,25.69422197341919,0.0
3219,Essequibo,SA,69649.3,22,1975,2.24411615119739,135.01370013843882,0.0
3220,Gallegos,SA,11379.4,7,1975,6.55888170003891,9.164623362677437,0.0
3221,Gurupi,SA,34831.3,12,1975,0.2579206709051505,97.78887112935384,0.0
3222,Itapecuru,SA,52991.3,20,1975,0.1508549226119238,47.56614751815796,0.0
3223,Itapicuru,SA,36065.6,12,1975,0.27704290151596067,15.984949795529246,0.0
3224,Jacui,SA,71806.3,25,1975,2.7618497347831727,58.01227783203125,0.0
3225,Jaguaribe,SA,73491.3,25,1975,1.0529800202501447,86.74303476333618,0.0
3226,Jequitinhonha,SA,70981.2,26,1975,1.4493171733338386,14.962313948915554,0.0
3227,Magdalena,SA,260736.5,86,1975,3.4965259982056396,83.32147844447645,64690.277924551745
3228,Maroni,SA,66408.9,21,1975,0.6548160195705437,87.62319946289062,0.0
3229,Mearim,SA,55843.9,17,1975,0.3161779051879421,57.66799696754007,0.0
3230,Merin (Also Mirim),SA,56210.9,22,1975,5.003762165931138,26.045057318427347,0.0
3231,Mucuri,SA,15613.0,6,1975,2.1583639085292816,14.955005566279093,0.0
3232,Negro,SA,136085.0,56,1975,12.074186365033478,45.248166651095985,52571.25893575135
3233,Oiapoque (Also Oyapok),SA,26097.3,8,1975,0.0,105.55543994903564,0.0
3234,Orinoco,SA,941418.5,308,1975,12.69353396451787,96.50393973111329,42068.30482942967
3235,Paraguacu,SA,54759.1,18,1975,1.2764013732473056,6.65433984633316,0.0
3236,Paraiba,SA,19753.7,6,1975,7.3257308304309845,7.603170990943909,0.0
3237,Paraiba Do Sul,SA,57234.4,21,1975,5.551655673111479,35.444123926616854,0.0
3238,Parana,SA,2646512.9,934,1975,7.401096600717906,32.41261930354339,14796.895908063416
3239,Parnaiba,SA,332978.7,106,1975,1.9751890481546008,48.27283835579764,0.0
3240,Pindare,SA,40534.1,12,1975,0.8379379077391191,72.0295804341634,0.0
3241,Salsa,SA,31592.2,11,1975,2.023197809855143,8.336868697946722,0.0
3242,Ribeira Do Iguape,SA,24754.1,8,1975,0.9852334856987,57.87015247344971,0.0
3243,Rio De La Plata,SA,427308.3,169,1975,18.45306729522274,-29.192201272975765,0.0
3244,Santa Cruz,SA,28901.7,16,1975,2.721256652048656,30.62753066793084,262150.23712826025
3245,Sao Francisco,SA,637201.7,212,1975,3.491262848418184,63.9306052179726,0.0
3246,Suriname Rivier,SA,16816.3,3,1975,0.0,78.06498718261719,0.0
3247,Tocantins,SA,772468.6,255,1975,9.923211803016473,66.51323349162402,0.0
3248,Uruguay,SA,266134.1,100,1975,3.885182172887855,42.20473494887352,0.0
3249,Vasa Barris,SA,16213.1,4,1975,0.24782111775130033,1.8726107776165009,0.0
3401,Aisen,SA,12294.4,6,1975,8.014190475145975,44.2775297164917,48105.16044167099
3403,Azopardo,SA,3541.6,0,1975,nan,nan,59342.635037300424
3404,Baker,SA,29291.4,15,1975,2.039194996841252,62.050167338053384,111095.3985026197
3405,Biobio,SA,24251.3,10,1975,37.19445443153381,53.45773296356201,51350.05418069057
3406,Canete,SA,6082.4,2,1975,10.984994474798441,48.99009656906128,40573.75735442662
3407,Chira,SA,17762.3,5,1975,21.966103295981885,20.518084907531737,0.0
3408,Cisnes,SA,5145.1,3,1975,21.775484720865887,79.88907368977864,46555.25552745967
3409,Copiapo,SA,18466.9,8,1975,3.3582101702690124,-0.058811478316783905,54400.91173537111
3410,Esmeraldas,SA,21626.2,7,1975,3.070857184273856,80.7992433820452,71236.63891762197
3411,Guayas,SA,32684.6,11,1975,6.6627086992798885,84.6419747092507,0.0
3412,Huasco,SA,9789.8,4,1975,7.94279345870018,0.7308559914429983,44272.798846018166
3413,Jurado,SA,921.7,1,1975,19.45610237121582,223.4568634033203,0.0
3414,Limari,SA,11697.9,4,1975,25.670044366270304,4.2692471742630005,36065.970011452344
3415,Loa,SA,36059.1,11,1975,0.126638392607371,nan,27044.70697526784
3416,Majes,SA,17093.5,5,1975,7.3931636095046995,4.97492823600769,51792.031069915596
3417,Mira,SA,10516.7,3,1975,0.0,97.35369873046875,0.0
3418,Ocona,SA,16063.4,7,1975,2.1508693354470387,18.010802051850728,56815.62321668472
3419,Palena (Also Corcovado),SA,13162.1,6,1975,19.385620911916096,87.8851712544759,59290.70949930658
3420,Pascua,SA,14019.5,8,1975,10.49239507623341,22.469425678253174,174875.9242034084
3421,Patia,SA,22420.6,8,1975,0.0,101.32006978988647,0.0
3422,Puelo,SA,9149.9,5,1975,38.58857192993164,29.024883270263672,61293.346858138786
3423,Rapel,SA,13784.5,5,1975,191.2961193561554,41.68811721801758,76365.48526348332
3424,San Juan,SA,15397.7,5,1975,0.0,213.1220947265625,0.0
3425,Santa,SA,11979.1,6,1975,3.894928236802419,12.721694588661194,47466.76174919227
3426,Serrano,SA,8636.2,6,1975,2.493741452693939,23.4203382730484,203894.98252963254
3427,Tumbes (Also Tumbez),SA,5395.4,1,1975,0.7058165073394775,41.957733154296875,0.0
3428,Valdivia,SA,10227.0,5,1975,9.491022491455078,70.86752166748047,85976.17286509534
3429,Yelcho,SA,11389.2,4,1975,3.7519625425338745,62.87493133544922,55869.040231226245
3430,Zarumilla,SA,1032.7,1,1975,6.334757328033447,53.99003601074219,0.0
3901,Blanca,SA,850.6,0,1975,nan,nan,0.0
3902,Cancosa,SA,20888.0,7,1975,0.2899124026298523,128.74857034683228,0.0
3903,Cosapilla,SA,2291.3,1,1975,nan,nan,89480.74526746866
3904,Laguna Del Bayo,SA,2481.1,1,1975,nan,0.24434389173984528,0.0
3905,Laguna Escondida,SA,1914.3,0,1975,nan,nan,43991.76573627935
3906,Laguna Mucar,SA,931.8,0,1975,nan,nan,0.0
3907,Lauca,SA,16621.4,6,1975,3.250006914138794,147.3022591471672,30540.292004256513
3908,Mar Chiquita,SA,129874.9,46,1975,16.047317059227712,32.17737379540568,0.0
3909,Poopo,SA,32253.6,11,1975,2.128340220451355,12.382277989387513,0.0
3910,Salar Del Pular,SA,1401.1,1,1975,nan,28.110002517700195,0.0
3911,Salina De Jama,SA,1644.3,0,1975,nan,nan,0.0
3912,Titicaca,SA,73323.8,27,1975,1.1674954123795032,76.28194038152695,46296.9837809762
3913,Zapaleri,SA,9027.2,4,1975,0.009457158856093884,12.354962348937988,22583.161661035858
4101,Albany,NA,134726.5,73,1975,1.7391385319845185,25.989490822569966,0.0
4102,Anderson,NA,66585.6,61,1975,0.14597754700860555,2.0273033328678296,0.0
4103,Arnaud,NA,40952.9,27,1975,3.211461572183503,2.0209697396666915,0.0
4104,Attawapiskat,NA,49940.3,28,1975,0.12374803849628993,27.94472701208932,0.0
4105,Back,NA,91457.6,67,1975,2.2531319670864227,1.3950878490101208,0.0
4106,"Baleine, Grande Riviere De La",NA,41173.4,23,1975,0.10893483949537917,28.647753010625426,0.0
4107,"Baleine, Riviere De La",NA,31579.5,19,1975,2.538455241604855,34.94546016893889,0.0
4108,Caniapiscau,NA,135537.0,79,1975,0.9817656444800564,32.544958754430844,0.0
4109,Churchill,NA,302493.9,180,1975,0.32546469233942593,13.692046857616875,0.0
4110,Colville,NA,59614.7,52,1975,0.2958930442109704,1.1370742661612374,46194.154028029385
4111,Coppermine,NA,30832.9,26,1975,1.3297175773860592,1.186174934325011,0.0
4112,Eastmain,NA,46089.6,24,1975,0.10063869832928714,62.59358215332031,0.0
4113,Ellice,NA,17693.8,13,1975,0.21984871949017462,1.2232398837804794,0.0
4114,Ferguson,NA,22821.0,17,1975,4.075457873754203,1.512607523373195,0.0
4115,Feuilles,NA,41857.1,27,1975,0.7007707180972729,13.164632638295492,0.0
4116,George,NA,40741.2,25,1975,2.6505236625671387,26.576599569320678,0.0
4117,Hayes,NA,22986.5,17,1975,0.3409271790431096,1.582883393764496,0.0
4118,Hayes,NA,107549.4,59,1975,0.9527370692003609,16.607447284763143,0.0
4119,Hornaday,NA,14973.0,12,1975,0.24175662807344148,1.1147267818450928,0.0
4120,Horton,NA,23773.8,19,1975,0.003981101756485609,nan,0.0
4121,Kobuk,NA,31929.7,25,1975,0.4867024881765246,3.7489892897151766,35605.237718326665
4122,La Grande,NA,96573.3,56,1975,0.35064408498205807,57.026208417756216,0.0
4123,Mackenzie,NA,1795635.8,1202,1975,2.313906502295121,13.010673036814975,58146.67515893973
4124,Moose,NA,107726.9,54,1975,9.099433415741832,20.9536749875104,0.0
4125,Nelson,NA,1106520.3,573,1975,8.181286585547667,16.01313012664911,77113.1522493034
4126,Noatak,NA,32534.1,30,1975,1.5026348775504934,1.0896229124069214,65772.04085465665
4127,Nottaway,NA,66053.4,36,1975,0.0024174022352478155,48.96860286924574,0.0
4128,Quoich,NA,29836.4,23,1975,0.13613698955463327,1.240040862041971,0.0
